#Types Before Cut: 11091
#Types After Cut: 9652
#Search Hits: 0
961	9	10.425	взяли
962	9	10.425	зала
963	9	10.425	нами
964	9	10.425	пару
965	7	10.377	вечера
966	7	10.377	километров
967	7	10.377	короткий
968	7	10.377	лагеря
969	7	10.377	парень
970	7	10.377	увидел
971	7	10.377	чисто
972	8	10.302	людям
973	8	10.302	модель
974	8	10.302	неплохо
975	8	10.302	приехал
976	115	10.029	были
977	12	10.006	плане
978	12	10.006	плохо
979	14	9.803	вся
980	14	9.803	главное
981	11	9.589	темы
982	11	9.589	хорошие
983	17	9.446	довольно
984	15	9.317	одну
985	15	9.317	точно
986	319	9.142	он
987	12	8.855	недавно
988	12	8.855	пошли
989	9	8.835	руки
990	9	8.835	хорошая
991	17	8.640	самый
992	5	8.554	богу
993	5	8.554	боюсь
994	5	8.554	вниз
995	5	8.554	вышло
996	5	8.554	грубо
997	5	8.554	детства
998	5	8.554	камеру
999	5	8.554	картинки
1000	5	8.554	классов
1001	5	8.554	мария
1002	5	8.554	машину
1003	5	8.554	мимо
1004	5	8.554	назывался
1005	5	8.554	недалеко
1006	5	8.554	остановиться
1007	5	8.554	отлично
1008	5	8.554	очки
1009	5	8.554	пальто
1010	5	8.554	подумал
1011	5	8.554	приходили
1012	5	8.554	прочее
1013	5	8.554	следующая
1014	5	8.554	стоять
1015	5	8.554	счёт
1016	5	8.554	телефон
1017	5	8.554	увидела
1018	5	8.554	умеют
1019	5	8.554	успела
1020	5	8.554	фильмы
1021	5	8.554	цветы
1022	5	8.554	человеком
1023	5	8.554	читал
1024	8	8.527	любовь
1025	8	8.527	номер
1026	8	8.527	обязательно
1027	8	8.527	сто
1028	13	8.325	рублей
1029	7	8.305	вещей
1030	7	8.305	говорим
1031	7	8.305	единственное
1032	7	8.305	начинается
1033	7	8.305	нашем
1034	7	8.305	стоят
1035	7	8.305	точнее
1036	7	8.305	улица
1037	7	8.305	франции
1038	6	8.245	ездил
1039	6	8.245	закончила
1040	6	8.245	играет
1041	6	8.245	книги
1042	6	8.245	коллектив
1043	6	8.245	лучший
1044	6	8.245	рассказывать
1045	6	8.245	рождения
1046	6	8.245	штук
1047	83	8.224	этот
1048	19	8.205	вечером
1049	3	8.010	adv
1050	3	8.010	day
1051	3	8.010	gen
1052	3	8.010	plen
1053	3	8.010	автобусов
1054	3	8.010	автобусы
1055	3	8.010	аж
1056	3	8.010	амаретто
1057	3	8.010	архитектурой
1058	3	8.010	атмосфера
1059	3	8.010	африке
1060	3	8.010	балетную
1061	3	8.010	бар
1062	3	8.010	беби
